ts,pid,name,role,wsMB
08:01:29,22808,codex-vm.exe,guest,1010
08:01:29,26952,codex-vm.exe,guest,929
08:01:29,8312,codex-vm.exe,guest,897
08:01:29,30400,codex-vm.exe,guest,951
08:01:36,22808,codex-vm.exe,guest,1015
08:01:36,26952,codex-vm.exe,guest,933
08:01:36,8312,codex-vm.exe,guest,901
08:01:36,30400,codex-vm.exe,guest,956
08:01:42,22808,codex-vm.exe,guest,1023
08:01:42,26952,codex-vm.exe,guest,939
08:01:42,8312,codex-vm.exe,guest,903
08:01:42,30400,codex-vm.exe,guest,959
08:01:48,22808,codex-vm.exe,guest,1024
08:01:48,26952,codex-vm.exe,guest,940
08:01:48,8312,codex-vm.exe,guest,909
08:01:48,30400,codex-vm.exe,guest,959
08:01:55,22808,codex-vm.exe,guest,1030
08:01:55,26952,codex-vm.exe,guest,941
08:01:55,8312,codex-vm.exe,guest,913
08:01:55,30400,codex-vm.exe,guest,963
08:02:01,22808,codex-vm.exe,guest,1034
08:02:01,26952,codex-vm.exe,guest,945
08:02:01,8312,codex-vm.exe,guest,920
08:02:01,30400,codex-vm.exe,guest,966
08:02:08,22808,codex-vm.exe,guest,1037
08:02:08,26952,codex-vm.exe,guest,949
08:02:08,8312,codex-vm.exe,guest,938
08:02:08,30400,codex-vm.exe,guest,970
08:02:14,22808,codex-vm.exe,guest,1040
08:02:14,26952,codex-vm.exe,guest,952
08:02:14,8312,codex-vm.exe,guest,1016
08:02:14,30400,codex-vm.exe,guest,973
08:02:21,22808,codex-vm.exe,guest,1043
08:02:21,26952,codex-vm.exe,guest,955
08:02:21,8312,codex-vm.exe,guest,1018
08:02:21,30400,codex-vm.exe,guest,976
08:02:27,22808,codex-vm.exe,guest,1046
08:02:27,26952,codex-vm.exe,guest,958
08:02:27,8312,codex-vm.exe,guest,1022
08:02:27,30400,codex-vm.exe,guest,982
08:02:33,26952,codex-vm.exe,guest,964
08:02:33,30400,codex-vm.exe,guest,987
08:05:52,16608,codex-vm.exe,guest,16
08:06:10,28784,codex-vm.exe,guest,362
08:06:53,12832,codex-vm.exe,guest,398
08:08:20,10228,codex-vm.exe,guest,312
08:08:26,17060,codex-vm.exe,guest,304
08:08:45,23848,codex-vm.exe,guest,26
08:08:45,7564,codex-vm.exe,guest,24
08:08:45,4544,codex-vm.exe,guest,14
08:08:45,31848,codex-vm.exe,guest,13
08:08:45,25524,codex-vm.exe,guest,28
08:08:45,15016,codex-vm.exe,guest,23
08:08:45,18584,codex-vm.exe,guest,11
08:08:51,31600,codex-vm.exe,guest,31
08:08:51,26864,codex-vm.exe,guest,10
08:08:57,468,codex-vm.exe,guest,34
08:08:57,10332,codex-vm.exe,guest,10
08:08:57,19684,codex-vm.exe,guest,3
08:08:57,15784,codex-vm.exe,guest,2
08:09:04,32584,codex-vm.exe,guest,407
08:09:23,21496,codex-vm.exe,guest,10
08:09:23,19416,codex-vm.exe,guest,10
08:09:23,19276,codex-vm.exe,guest,3
08:09:23,24856,codex-vm.exe,guest,3
08:09:29,24916,codex-vm.exe,guest,6
08:09:29,11824,codex-vm.exe,guest,6
08:09:29,7732,codex-vm.exe,guest,4
08:09:29,22148,codex-vm.exe,guest,3
08:09:29,26036,codex-vm.exe,guest,3
08:09:29,18500,codex-vm.exe,guest,2
08:09:36,21836,codex-vm.exe,guest,10
08:09:36,16764,codex-vm.exe,guest,13
08:09:36,24540,codex-vm.exe,guest,10
08:09:36,31376,codex-vm.exe,guest,6
08:09:42,4972,codex-vm.exe,guest,10
08:09:49,16696,codex-vm.exe,guest,10
08:09:55,15316,codex-vm.exe,guest,203
08:09:55,30096,codex-vm.exe,guest,10
08:09:55,7680,codex-vm.exe,guest,3
08:10:02,26976,codex-vm.exe,supervisor,6
08:10:02,11448,codex-vm.exe,guest,7
08:10:08,19104,codex-vm.exe,guest,203
08:10:14,19636,codex-vm.exe,guest,57
08:10:52,25512,codex-vm.exe,guest,525
08:10:52,12020,codex-vm.exe,guest,444
08:10:52,32080,codex-vm.exe,guest,498
08:10:52,18820,codex-vm.exe,guest,320
08:10:58,25512,codex-vm.exe,guest,766
08:10:58,12020,codex-vm.exe,guest,702
08:10:58,32080,codex-vm.exe,guest,759
08:10:58,18820,codex-vm.exe,guest,661
08:11:05,25512,codex-vm.exe,guest,781
08:11:05,12020,codex-vm.exe,guest,802
08:11:05,32080,codex-vm.exe,guest,828
08:11:05,18820,codex-vm.exe,guest,791
08:11:11,25512,codex-vm.exe,guest,781
08:11:11,12020,codex-vm.exe,guest,792
08:11:11,32080,codex-vm.exe,guest,888
08:11:11,18820,codex-vm.exe,guest,857
08:11:17,25512,codex-vm.exe,guest,782
08:11:17,12020,codex-vm.exe,guest,813
08:11:17,32080,codex-vm.exe,guest,889
08:11:17,18820,codex-vm.exe,guest,857
08:11:24,25512,codex-vm.exe,guest,782
08:11:24,12020,codex-vm.exe,guest,813
08:11:24,32080,codex-vm.exe,guest,904
08:11:24,18820,codex-vm.exe,guest,871
08:11:30,25512,codex-vm.exe,guest,783
08:11:30,12020,codex-vm.exe,guest,819
08:11:30,32080,codex-vm.exe,guest,904
08:11:30,18820,codex-vm.exe,guest,872
08:11:36,25512,codex-vm.exe,guest,783
08:11:36,12020,codex-vm.exe,guest,819
08:11:36,32080,codex-vm.exe,guest,908
08:11:36,18820,codex-vm.exe,guest,873
08:11:42,25512,codex-vm.exe,guest,784
08:11:42,12020,codex-vm.exe,guest,821
08:11:42,32080,codex-vm.exe,guest,909
08:11:42,18820,codex-vm.exe,guest,899
08:11:49,25512,codex-vm.exe,guest,786
08:11:49,12020,codex-vm.exe,guest,828
08:11:49,32080,codex-vm.exe,guest,910
08:11:49,18820,codex-vm.exe,guest,921
08:11:55,25512,codex-vm.exe,guest,886
08:11:55,12020,codex-vm.exe,guest,836
08:11:55,32080,codex-vm.exe,guest,914
08:11:55,18820,codex-vm.exe,guest,932
08:12:01,25512,codex-vm.exe,guest,992
08:12:01,12020,codex-vm.exe,guest,890
08:12:01,32080,codex-vm.exe,guest,917
08:12:01,18820,codex-vm.exe,guest,934
08:12:08,25512,codex-vm.exe,guest,1008
08:12:08,12020,codex-vm.exe,guest,895
08:12:08,32080,codex-vm.exe,guest,925
08:12:08,18820,codex-vm.exe,guest,939
08:12:14,25512,codex-vm.exe,guest,1013
08:12:14,12020,codex-vm.exe,guest,900
08:12:14,32080,codex-vm.exe,guest,930
08:12:14,18820,codex-vm.exe,guest,943
08:12:21,25512,codex-vm.exe,guest,1022
08:12:21,12020,codex-vm.exe,guest,901
08:12:21,32080,codex-vm.exe,guest,935
08:12:21,18820,codex-vm.exe,guest,949
08:12:27,25512,codex-vm.exe,guest,1023
08:12:27,12020,codex-vm.exe,guest,907
08:12:27,32080,codex-vm.exe,guest,938
08:12:27,18820,codex-vm.exe,guest,950
08:12:34,25512,codex-vm.exe,guest,1029
08:12:34,12020,codex-vm.exe,guest,912
08:12:34,32080,codex-vm.exe,guest,939
08:12:34,18820,codex-vm.exe,guest,951
08:12:40,25512,codex-vm.exe,guest,1034
08:12:40,12020,codex-vm.exe,guest,918
08:12:40,32080,codex-vm.exe,guest,943
08:12:40,18820,codex-vm.exe,guest,954
08:12:40,12532,codex-vm.exe,guest,10
08:12:47,25512,codex-vm.exe,guest,1037
08:12:47,12020,codex-vm.exe,guest,938
08:12:47,32080,codex-vm.exe,guest,947
08:12:47,18820,codex-vm.exe,guest,959
08:12:53,25512,codex-vm.exe,guest,1042
08:12:53,12020,codex-vm.exe,guest,1015
08:12:53,32080,codex-vm.exe,guest,952
08:12:53,18820,codex-vm.exe,guest,962
08:13:00,25512,codex-vm.exe,guest,1046
08:13:00,12020,codex-vm.exe,guest,1019
08:13:00,32080,codex-vm.exe,guest,955
08:13:00,18820,codex-vm.exe,guest,967
08:13:06,25512,codex-vm.exe,guest,1070
08:13:06,12020,codex-vm.exe,guest,1022
08:13:06,32080,codex-vm.exe,guest,958
08:13:06,18820,codex-vm.exe,guest,970
08:13:13,32080,codex-vm.exe,guest,963
08:13:13,18820,codex-vm.exe,guest,977
08:13:19,18820,codex-vm.exe,guest,983
08:13:31,10572,codex-vm.exe,guest,10
08:13:31,25632,codex-vm.exe,guest,10
08:13:31,31432,codex-vm.exe,guest,33
08:13:31,32084,codex-vm.exe,guest,24
08:13:31,13064,codex-vm.exe,guest,12
08:13:31,24264,codex-vm.exe,guest,10
08:13:38,32184,codex-vm.exe,guest,6
08:13:44,5100,codex-vm.exe,guest,212
08:13:44,28500,codex-vm.exe,guest,10
08:13:44,12692,codex-vm.exe,guest,13
08:13:44,2872,codex-vm.exe,guest,10
08:13:51,12692,codex-vm.exe,guest,408
08:13:51,21040,codex-vm.exe,guest,307
08:13:51,3424,codex-vm.exe,guest,7
08:13:51,19208,codex-vm.exe,guest,10
08:13:51,29368,codex-vm.exe,guest,5
08:13:57,24656,codex-vm.exe,guest,297
08:13:57,12352,codex-vm.exe,guest,14
08:14:04,18352,codex-vm.exe,guest,153
08:14:04,16640,codex-vm.exe,guest,70
08:14:04,9068,codex-vm.exe,guest,12
08:14:10,16640,codex-vm.exe,guest,408
08:14:10,27136,codex-vm.exe,guest,383
08:14:10,28184,codex-vm.exe,guest,408
08:14:10,29456,codex-vm.exe,guest,408
08:14:10,1612,codex-vm.exe,guest,408
08:14:10,25692,codex-vm.exe,guest,354
08:14:10,32000,codex-vm.exe,guest,276
08:14:10,30732,codex-vm.exe,guest,13
08:14:17,30732,codex-vm.exe,guest,408
08:14:17,24024,codex-vm.exe,guest,141
08:14:17,2392,codex-vm.exe,guest,10
08:14:17,28340,codex-vm.exe,guest,2
08:14:23,2392,codex-vm.exe,guest,428
08:14:23,28340,codex-vm.exe,guest,400
08:14:23,31840,codex-vm.exe,guest,402
08:14:23,8416,codex-vm.exe,guest,400
08:14:23,30512,codex-vm.exe,guest,408
08:14:23,28176,codex-vm.exe,guest,347
08:14:23,14116,codex-vm.exe,guest,140
08:14:30,14116,codex-vm.exe,guest,434
08:14:30,25208,codex-vm.exe,guest,341
08:14:30,6180,codex-vm.exe,guest,287
08:14:30,15288,codex-vm.exe,guest,276
08:14:30,768,codex-vm.exe,guest,276
08:14:30,32548,codex-vm.exe,guest,275
08:14:30,20124,codex-vm.exe,guest,255
08:14:36,23748,codex-vm.exe,guest,346
08:14:36,20944,codex-vm.exe,guest,309
08:14:43,25044,codex-vm.exe,guest,407
08:14:43,12572,codex-vm.exe,guest,346
08:14:43,17824,codex-vm.exe,guest,345
08:14:43,21204,codex-vm.exe,guest,345
08:14:43,32068,codex-vm.exe,guest,346
08:14:43,4968,codex-vm.exe,guest,337
08:14:49,29512,codex-vm.exe,guest,385
08:14:49,28772,codex-vm.exe,guest,347
08:14:49,13176,codex-vm.exe,guest,172
08:14:55,24908,codex-vm.exe,guest,408
08:14:55,27000,codex-vm.exe,guest,408
08:14:55,14872,codex-vm.exe,guest,407
08:14:55,18896,codex-vm.exe,guest,400
08:14:55,19520,codex-vm.exe,guest,402
08:14:55,24620,codex-vm.exe,guest,87
08:15:02,28776,codex-vm.exe,guest,408
08:15:02,540,codex-vm.exe,guest,344
08:15:02,17400,codex-vm.exe,guest,276
08:15:02,19812,codex-vm.exe,guest,163
08:15:02,25480,codex-vm.exe,guest,156
08:15:02,10512,codex-vm.exe,guest,149
08:15:02,22624,codex-vm.exe,guest,69
08:15:08,22624,codex-vm.exe,guest,408
08:15:08,7524,codex-vm.exe,guest,7
08:15:08,27200,codex-vm.exe,guest,10
08:15:15,16848,codex-vm.exe,guest,209
08:15:15,18360,codex-vm.exe,guest,13
08:15:15,31452,codex-vm.exe,guest,10
08:15:15,18828,codex-vm.exe,guest,10
08:15:21,18360,codex-vm.exe,guest,408
08:15:21,31452,codex-vm.exe,guest,407
08:15:21,18828,codex-vm.exe,guest,407
08:15:21,25028,codex-vm.exe,guest,32
08:15:21,23388,codex-vm.exe,guest,3
08:15:28,32720,codex-vm.exe,guest,169
08:15:28,4140,codex-vm.exe,guest,149
08:15:28,16776,codex-vm.exe,guest,146
08:15:28,20472,codex-vm.exe,guest,96
08:15:28,10188,codex-vm.exe,guest,6
08:15:34,10188,codex-vm.exe,guest,408
08:15:34,22760,codex-vm.exe,guest,407
08:15:34,18024,codex-vm.exe,guest,394
08:15:34,648,codex-vm.exe,guest,63
08:15:41,18024,codex-vm.exe,guest,571
08:15:41,24324,codex-vm.exe,guest,30
08:15:47,15612,codex-vm.exe,guest,41
08:15:47,23740,codex-vm.exe,guest,23
08:15:47,32484,codex-vm.exe,guest,13
08:15:54,32060,codex-vm.exe,guest,7
08:15:54,16216,codex-vm.exe,guest,32
08:15:54,17216,codex-vm.exe,guest,10
08:15:54,27444,codex-vm.exe,guest,6
08:15:54,24256,codex-vm.exe,guest,3
08:16:00,27084,codex-vm.exe,guest,133
08:16:00,30936,codex-vm.exe,guest,42
08:16:00,24024,codex-vm.exe,guest,10
08:16:07,25352,codex-vm.exe,guest,24
08:16:07,12436,codex-vm.exe,guest,10
08:16:07,7472,codex-vm.exe,guest,10
08:16:07,5068,codex-vm.exe,guest,3
08:16:13,23740,codex-vm.exe,guest,31
08:16:13,17988,codex-vm.exe,guest,10
08:16:13,2632,codex-vm.exe,guest,3
08:16:20,20996,codex-vm.exe,guest,132
08:16:26,23796,codex-vm.exe,guest,10
08:16:33,19912,codex-vm.exe,guest,13
08:16:33,32092,codex-vm.exe,guest,10
08:16:33,26312,codex-vm.exe,guest,6
08:16:33,27144,codex-vm.exe,guest,6
08:16:33,25100,codex-vm.exe,guest,6
08:16:33,13412,codex-vm.exe,guest,6
08:16:39,27660,codex-vm.exe,guest,34
08:16:39,8,codex-vm.exe,guest,10
08:16:39,2924,codex-vm.exe,guest,6
08:16:39,19224,codex-vm.exe,guest,6
08:16:45,15232,codex-vm.exe,guest,10
08:16:45,21640,codex-vm.exe,guest,10
08:16:45,22296,codex-vm.exe,guest,7
08:16:45,24056,codex-vm.exe,guest,10
08:16:52,31456,codex-vm.exe,guest,49
08:16:52,9288,codex-vm.exe,guest,10
08:16:52,18948,codex-vm.exe,guest,10
08:16:52,12012,codex-vm.exe,guest,10
08:16:52,6380,codex-vm.exe,guest,10
08:16:58,22108,codex-vm.exe,guest,36
08:16:58,3188,codex-vm.exe,guest,10
08:16:58,17296,codex-vm.exe,guest,10
08:16:58,16376,codex-vm.exe,guest,10
08:16:58,26636,codex-vm.exe,guest,6
08:16:58,26744,codex-vm.exe,guest,3
08:17:05,6840,codex-vm.exe,guest,49
08:17:05,16660,codex-vm.exe,guest,35
08:17:05,26664,codex-vm.exe,guest,49
08:17:05,12436,codex-vm.exe,guest,36
08:17:05,15888,codex-vm.exe,guest,6
08:17:05,27436,codex-vm.exe,guest,6
08:17:05,28424,codex-vm.exe,guest,6
08:17:11,16740,codex-vm.exe,guest,10
08:17:11,11532,codex-vm.exe,guest,10
08:17:11,20676,codex-vm.exe,guest,10
08:17:11,19372,codex-vm.exe,guest,10
08:17:11,11300,codex-vm.exe,guest,10
08:17:11,27596,codex-vm.exe,guest,6
08:17:17,31740,codex-vm.exe,guest,30
08:17:17,19016,codex-vm.exe,guest,10
08:17:17,32736,codex-vm.exe,guest,10
08:17:17,18880,codex-vm.exe,guest,10
08:17:17,29788,codex-vm.exe,guest,6
08:17:24,28996,codex-vm.exe,guest,34
08:17:24,26760,codex-vm.exe,guest,31
08:17:24,28856,codex-vm.exe,guest,10
08:17:24,296,codex-vm.exe,guest,10
08:17:24,24276,codex-vm.exe,guest,6
08:17:24,26128,codex-vm.exe,guest,6
08:17:30,5940,codex-vm.exe,guest,30
08:17:30,10332,codex-vm.exe,guest,31
08:17:30,31248,codex-vm.exe,guest,10
08:17:30,21400,codex-vm.exe,guest,10
08:17:30,2184,codex-vm.exe,guest,10
08:17:36,20984,codex-vm.exe,guest,92
08:17:43,23008,codex-vm.exe,guest,407
08:17:43,7764,codex-vm.exe,guest,407
08:17:43,9228,codex-vm.exe,guest,408
08:17:43,24120,codex-vm.exe,guest,407
08:17:43,4572,codex-vm.exe,guest,408
08:17:43,24360,codex-vm.exe,guest,40
08:17:43,15052,codex-vm.exe,guest,39
08:17:49,26204,codex-vm.exe,guest,13
08:17:49,9148,codex-vm.exe,guest,13
08:17:49,2312,codex-vm.exe,guest,13
08:17:49,22808,codex-vm.exe,guest,3
08:17:56,15424,codex-vm.exe,guest,98
08:18:02,7204,codex-vm.exe,guest,13
08:18:09,2252,codex-vm.exe,guest,10
08:18:09,14332,codex-vm.exe,guest,10
08:18:09,8612,codex-vm.exe,guest,13
08:18:09,16696,codex-vm.exe,guest,13
08:18:09,2504,codex-vm.exe,guest,10
08:18:09,20320,codex-vm.exe,guest,6
08:18:09,26132,codex-vm.exe,guest,6
08:18:09,16980,codex-vm.exe,guest,6
08:18:15,7716,codex-vm.exe,guest,24
08:18:21,28832,codex-vm.exe,guest,38
08:18:21,24532,codex-vm.exe,guest,31
08:18:21,31676,codex-vm.exe,guest,14
08:18:21,18016,codex-vm.exe,guest,10
08:18:28,22544,codex-vm.exe,guest,33
08:18:28,15576,codex-vm.exe,guest,10
08:18:34,5136,codex-vm.exe,guest,7
08:18:34,8532,codex-vm.exe,guest,14
08:18:34,7432,codex-vm.exe,guest,10
08:18:41,31420,codex-vm.exe,guest,21
08:18:41,24900,codex-vm.exe,guest,10
08:18:41,2752,codex-vm.exe,guest,6
08:18:47,3632,codex-vm.exe,guest,31
08:18:47,3580,codex-vm.exe,guest,10
08:18:47,17892,codex-vm.exe,guest,6
08:18:47,19436,codex-vm.exe,guest,6
08:18:54,32404,codex-vm.exe,guest,24
08:19:00,6452,codex-vm.exe,guest,13
08:19:07,19088,codex-vm.exe,guest,36
08:19:07,15028,codex-vm.exe,guest,10
08:19:13,27152,codex-vm.exe,guest,40
08:19:13,30384,codex-vm.exe,guest,21
08:19:13,32512,codex-vm.exe,guest,21
08:19:13,2468,codex-vm.exe,guest,35
08:19:13,17340,codex-vm.exe,guest,7
08:19:20,28788,codex-vm.exe,guest,6
08:19:26,32276,codex-vm.exe,guest,173
08:19:26,16788,codex-vm.exe,guest,147
08:19:26,30648,codex-vm.exe,guest,12
08:19:33,23476,codex-vm.exe,guest,88
08:19:33,21280,codex-vm.exe,guest,3
08:19:39,26664,codex-vm.exe,guest,7
08:19:39,13720,codex-vm.exe,guest,6
08:19:46,31568,codex-vm.exe,guest,69
08:19:46,13400,codex-vm.exe,guest,31
08:19:46,29792,codex-vm.exe,guest,12
08:19:46,16492,codex-vm.exe,guest,2
08:19:52,21052,codex-vm.exe,guest,30
08:19:52,4252,codex-vm.exe,guest,6
08:19:59,30652,codex-vm.exe,guest,30
08:20:05,19688,codex-vm.exe,guest,10
08:20:05,2192,codex-vm.exe,guest,10
08:20:12,2192,codex-vm.exe,guest,427
08:20:12,20668,codex-vm.exe,guest,50
08:20:12,13956,codex-vm.exe,guest,10
08:20:12,9812,codex-vm.exe,guest,10
08:20:12,25580,codex-vm.exe,guest,10
08:20:12,18240,codex-vm.exe,guest,6
08:20:18,31960,codex-vm.exe,guest,6
08:20:18,4992,codex-vm.exe,guest,3
08:20:25,5844,codex-vm.exe,guest,7
08:20:25,17100,codex-vm.exe,guest,19
08:20:25,26064,codex-vm.exe,guest,3
08:20:25,17080,codex-vm.exe,guest,3
08:20:25,9000,codex-vm.exe,guest,3
08:20:31,19596,codex-vm.exe,guest,10
08:20:31,17348,codex-vm.exe,guest,10
08:20:31,25764,codex-vm.exe,guest,13
08:20:38,5300,codex-vm.exe,guest,36
08:20:44,18796,codex-vm.exe,guest,358
08:20:44,15856,codex-vm.exe,guest,11
08:20:44,31160,codex-vm.exe,guest,10
08:20:44,32332,codex-vm.exe,guest,6
08:20:51,27060,codex-vm.exe,guest,30
08:20:57,4328,codex-vm.exe,guest,46
08:20:57,27840,codex-vm.exe,guest,7
08:20:57,26396,codex-vm.exe,guest,34
08:20:57,11116,codex-vm.exe,guest,21
08:21:04,25164,codex-vm.exe,guest,13
08:21:04,28632,codex-vm.exe,guest,6
08:21:04,29684,codex-vm.exe,guest,6
08:21:23,3352,codex-vm.exe,guest,17
08:21:23,9068,codex-vm.exe,guest,10
08:21:23,22268,codex-vm.exe,guest,66
08:21:23,27876,codex-vm.exe,guest,66
08:21:23,29864,codex-vm.exe,guest,10
08:21:36,23632,codex-vm.exe,supervisor,6
08:21:36,32220,codex-vm.exe,supervisor,6
08:21:36,15284,codex-vm.exe,supervisor,6
08:21:36,23920,codex-vm.exe,supervisor,6
08:21:36,2560,codex-vm.exe,supervisor,6
08:21:36,28268,codex-vm.exe,supervisor,6
08:21:36,22328,codex-vm.exe,supervisor,6
08:21:36,30064,codex-vm.exe,supervisor,6
08:21:36,25540,codex-vm.exe,guest,7
08:21:36,23772,codex-vm.exe,guest,168
08:21:36,16768,codex-vm.exe,guest,7
08:21:36,19636,codex-vm.exe,guest,12
08:21:36,1888,codex-vm.exe,guest,7
08:21:36,24528,codex-vm.exe,guest,8
08:21:36,25132,codex-vm.exe,guest,8
08:21:36,4892,codex-vm.exe,guest,7
08:21:42,23632,codex-vm.exe,supervisor,6
08:21:42,32220,codex-vm.exe,supervisor,6
08:21:42,15284,codex-vm.exe,supervisor,6
08:21:42,23920,codex-vm.exe,supervisor,6
08:21:42,2560,codex-vm.exe,supervisor,6
08:21:42,28268,codex-vm.exe,supervisor,6
08:21:42,22328,codex-vm.exe,supervisor,6
08:21:42,30064,codex-vm.exe,supervisor,6
08:21:42,25160,codex-vm.exe,guest,1083
08:21:42,31736,codex-vm.exe,guest,7
08:21:42,28600,codex-vm.exe,guest,7
08:21:42,24192,codex-vm.exe,guest,7
08:21:42,5136,codex-vm.exe,guest,7
08:21:42,3708,codex-vm.exe,guest,7
08:21:42,31528,codex-vm.exe,guest,6
08:21:49,23632,codex-vm.exe,supervisor,6
08:21:49,32220,codex-vm.exe,supervisor,6
08:21:49,15284,codex-vm.exe,supervisor,6
08:21:49,23920,codex-vm.exe,supervisor,6
08:21:49,2560,codex-vm.exe,supervisor,6
08:21:49,28268,codex-vm.exe,supervisor,6
08:21:49,22328,codex-vm.exe,supervisor,6
08:21:49,30064,codex-vm.exe,supervisor,6
08:21:49,25172,codex-vm.exe,guest,7
08:21:49,3772,codex-vm.exe,guest,655
08:21:49,1848,codex-vm.exe,guest,359
08:21:49,27608,codex-vm.exe,guest,7
08:21:49,6008,codex-vm.exe,guest,7
08:21:49,5960,codex-vm.exe,guest,25
08:21:49,25396,codex-vm.exe,guest,7
08:21:49,23468,codex-vm.exe,guest,6
08:21:55,23632,codex-vm.exe,supervisor,6
08:21:55,32220,codex-vm.exe,supervisor,6
08:21:55,15284,codex-vm.exe,supervisor,6
08:21:55,23920,codex-vm.exe,supervisor,6
08:21:55,2560,codex-vm.exe,supervisor,6
08:21:55,28268,codex-vm.exe,supervisor,6
08:21:55,22328,codex-vm.exe,supervisor,6
08:21:55,30064,codex-vm.exe,supervisor,6
08:21:55,27608,codex-vm.exe,guest,7
08:21:55,31672,codex-vm.exe,guest,7
08:21:55,10016,codex-vm.exe,guest,684
08:21:55,17380,codex-vm.exe,guest,7
08:21:55,26916,codex-vm.exe,guest,7
08:21:55,22688,codex-vm.exe,guest,7
08:21:55,27244,codex-vm.exe,guest,7
08:22:02,23632,codex-vm.exe,supervisor,6
08:22:02,32220,codex-vm.exe,supervisor,6
08:22:02,15284,codex-vm.exe,supervisor,6
08:22:02,23920,codex-vm.exe,supervisor,6
08:22:02,2560,codex-vm.exe,supervisor,6
08:22:02,28268,codex-vm.exe,supervisor,6
08:22:02,22328,codex-vm.exe,supervisor,6
08:22:02,30064,codex-vm.exe,supervisor,6
08:22:02,17380,codex-vm.exe,guest,7
08:22:02,23904,codex-vm.exe,guest,771
08:22:02,30980,codex-vm.exe,guest,7
08:22:02,8556,codex-vm.exe,guest,7
08:22:02,15860,codex-vm.exe,guest,49
08:22:02,26364,codex-vm.exe,guest,11
08:22:02,3224,codex-vm.exe,guest,7
08:22:02,32256,codex-vm.exe,guest,7
08:22:02,18452,codex-vm.exe,guest,7
08:22:08,23632,codex-vm.exe,supervisor,6
08:22:08,15284,codex-vm.exe,supervisor,6
08:22:08,23920,codex-vm.exe,supervisor,6
08:22:08,2560,codex-vm.exe,supervisor,6
08:22:08,28268,codex-vm.exe,supervisor,6
08:22:08,30064,codex-vm.exe,supervisor,6
08:22:08,8556,codex-vm.exe,guest,7
08:22:08,2784,codex-vm.exe,guest,8
08:22:08,4968,codex-vm.exe,guest,7
08:22:08,24956,codex-vm.exe,guest,7
08:22:08,16764,codex-vm.exe,guest,7
08:22:08,14408,codex-vm.exe,guest,7
08:22:08,15024,codex-vm.exe,guest,23
08:22:14,15284,codex-vm.exe,supervisor,6
08:22:14,23920,codex-vm.exe,supervisor,6
08:22:14,2560,codex-vm.exe,supervisor,6
08:22:14,30064,codex-vm.exe,supervisor,6
08:22:14,7388,codex-vm.exe,guest,15
08:22:14,21084,codex-vm.exe,guest,7
08:22:14,27192,codex-vm.exe,guest,7
08:22:14,20008,codex-vm.exe,guest,7
08:22:21,2560,codex-vm.exe,supervisor,6
08:22:21,17444,codex-vm.exe,guest,7
08:22:27,2560,codex-vm.exe,supervisor,6
08:22:27,21188,codex-vm.exe,guest,7
08:22:33,9244,codex-vm.exe,guest,157
08:23:29,2640,codex-vm.exe,guest,25
08:23:35,7724,qemu-system-x86_64.exe,guest,5
08:23:41,6076,qemu-system-x86_64.exe,guest,45
08:23:53,19056,qemu-system-x86_64.exe,guest,41
08:24:00,27844,qemu-system-x86_64.exe,guest,136
08:25:32,26072,codex-vm.exe,guest,8
08:26:47,12140,codex-vm.exe,guest,51
08:26:59,26068,codex-vm.exe,guest,10
08:27:06,23576,codex-vm.exe,guest,346
08:29:15,17540,codex-vm.exe,guest,331
08:29:21,29788,codex-vm.exe,guest,341
08:29:40,10008,codex-vm.exe,guest,91
08:29:53,28484,codex-vm.exe,guest,96
08:29:53,7728,codex-vm.exe,guest,96
08:29:53,28892,codex-vm.exe,guest,6
08:29:53,736,codex-vm.exe,guest,5
08:30:18,16456,codex-vm.exe,guest,20
08:30:18,15156,codex-vm.exe,guest,6
08:30:18,12692,codex-vm.exe,guest,10
08:30:18,23036,codex-vm.exe,guest,6
08:30:18,24752,codex-vm.exe,guest,6
08:30:18,22132,codex-vm.exe,guest,6
08:30:18,19808,codex-vm.exe,guest,6
08:30:25,25692,codex-vm.exe,guest,25
08:30:25,10368,codex-vm.exe,guest,21
08:30:31,1524,codex-vm.exe,guest,13
08:30:37,14240,codex-vm.exe,guest,3
08:30:44,21552,codex-vm.exe,guest,7
08:30:50,28800,codex-vm.exe,supervisor,6
08:30:50,24324,codex-vm.exe,guest,10
08:31:40,10640,codex-vm.exe,guest,446
08:31:40,13980,codex-vm.exe,guest,428
08:31:40,21264,codex-vm.exe,guest,449
08:31:40,31044,codex-vm.exe,guest,352
08:31:46,10640,codex-vm.exe,guest,766
08:31:46,13980,codex-vm.exe,guest,701
08:31:46,21264,codex-vm.exe,guest,758
08:31:46,31044,codex-vm.exe,guest,701
08:31:53,10640,codex-vm.exe,guest,791
08:31:53,13980,codex-vm.exe,guest,813
08:31:53,21264,codex-vm.exe,guest,835
08:31:53,31044,codex-vm.exe,guest,889
08:31:59,10640,codex-vm.exe,guest,794
08:31:59,13980,codex-vm.exe,guest,813
08:31:59,21264,codex-vm.exe,guest,896
08:31:59,31044,codex-vm.exe,guest,890
08:32:05,10640,codex-vm.exe,guest,795
08:32:05,13980,codex-vm.exe,guest,830
08:32:05,21264,codex-vm.exe,guest,903
08:32:05,31044,codex-vm.exe,guest,892
08:32:12,10640,codex-vm.exe,guest,795
08:32:12,13980,codex-vm.exe,guest,830
08:32:12,21264,codex-vm.exe,guest,912
