ts,freeGiB,guests,guestMB,renode,renodeMB,pwsh,pwshMB,cpu
07:37:16,7.82,1,47,0,0,5,676,2
07:37:22,7.81,1,47,0,0,5,676,1
07:37:29,7.81,1,47,0,0,5,677,0
07:37:35,7.82,1,47,0,0,5,676,3
07:37:41,7.82,1,47,0,0,5,675,9
07:37:47,7.75,1,52,0,0,5,675,0
07:37:53,7.81,1,53,0,0,5,675,0
07:37:59,8.02,1,24,0,0,5,519,1
07:38:05,8,1,25,0,0,5,519,1
07:38:11,8,1,25,0,0,5,520,3
07:38:18,8,1,25,0,0,5,520,0
07:38:24,7.94,1,47,0,0,5,520,1
07:38:30,7.88,1,53,0,0,6,626,3
07:38:36,7.88,1,53,0,0,6,628,0
07:38:42,7.88,1,53,0,0,6,625,2
07:38:48,7.87,1,61,0,0,6,626,1
07:38:54,7.87,1,63,0,0,6,626,1
07:39:00,7.9,1,22,0,0,6,626,10
07:39:07,7.86,1,69,0,0,6,630,0
07:39:13,7.85,1,70,0,0,6,631,0
07:39:19,7.93,1,53,0,0,5,527,4
07:39:25,7.95,1,53,0,0,5,525,0
07:39:31,7.94,1,64,0,0,5,525,4
07:39:37,7.87,1,53,0,0,6,638,1
07:39:43,7.88,1,52,0,0,6,641,3
07:39:49,7.87,1,63,0,0,6,640,3
07:39:55,7.85,1,68,0,0,6,639,7
07:40:02,7.87,1,47,0,0,6,627,11
07:40:08,7.89,1,53,0,0,6,628,23
07:40:14,7.65,1,59,0,0,6,626,10
07:40:20,7.89,1,2,0,0,6,649,3
07:40:26,7.72,1,166,0,0,6,651,1
07:40:32,7.68,1,188,0,0,6,651,3
07:40:38,7.69,1,188,0,0,6,649,4
07:40:44,7.69,1,188,0,0,6,650,4
07:40:51,7.69,1,188,0,0,6,648,8
07:40:57,7.68,1,185,0,0,6,648,2
07:41:03,7.67,1,185,0,0,6,648,0
07:41:09,7.69,1,185,0,0,6,648,6
07:41:15,7.67,1,185,0,0,6,648,9
07:41:21,7.71,1,185,0,0,6,648,26
07:41:27,7.7,1,185,0,0,6,648,4
07:41:33,7.7,1,185,0,0,6,648,4
07:41:39,7.69,1,185,0,0,6,648,31
07:41:46,7.7,1,185,0,0,6,640,4
07:41:52,7.7,1,185,0,0,6,640,3
07:41:58,7.7,1,185,0,0,6,640,1
07:42:04,7.84,0,0,0,0,7,685,6
07:42:10,7.83,0,0,0,0,6,673,0
07:42:16,7.84,0,0,0,0,6,662,3
07:42:22,7.84,0,0,0,0,6,662,4
07:42:28,7.83,0,0,0,0,6,662,1
07:42:34,7.84,0,0,0,0,6,656,0
07:42:41,7.85,0,0,0,0,6,656,2
07:42:47,7.78,0,0,0,0,6,656,19
07:42:53,7.85,0,0,0,0,6,654,1
07:42:59,7.85,0,0,0,0,6,654,0
07:43:05,7.85,0,0,0,0,6,660,2
07:43:11,7.83,0,0,0,0,6,678,2
07:43:17,7.79,1,46,0,0,6,647,3
07:43:23,7.7,1,167,0,0,6,650,2
07:43:29,7.69,1,167,0,0,6,650,0
07:43:36,7.68,1,167,0,0,6,650,3
07:43:42,7.68,1,167,0,0,6,648,6
07:43:48,7.68,1,167,0,0,6,647,14
07:43:54,7.68,1,164,0,0,6,647,0
07:44:00,7.69,1,164,0,0,6,647,0
07:44:06,7.69,1,164,0,0,6,647,2
07:44:12,7.69,1,164,0,0,6,647,0
07:44:18,7.7,1,164,0,0,6,647,0
07:44:24,7.68,1,164,0,0,6,647,7
07:44:31,7.69,1,164,0,0,6,647,0
07:44:37,7.7,1,164,0,0,6,647,2
07:44:43,7.66,1,164,0,0,6,647,4
07:44:49,7.7,1,164,0,0,6,647,2
07:44:55,7.7,1,164,0,0,6,647,2
07:45:01,7.86,0,0,0,0,6,629,0
07:45:07,7.82,0,0,0,0,6,667,0
07:45:13,7.82,0,0,0,0,6,662,1
07:45:19,7.83,0,0,0,0,6,662,2
07:45:26,7.82,0,0,0,0,6,662,5
07:45:32,7.82,0,0,0,0,6,661,4
07:45:38,7.83,0,0,0,0,6,661,3
07:45:44,7.83,0,0,0,0,6,661,1
07:45:50,7.83,0,0,0,0,6,661,9
07:45:56,7.83,0,0,0,0,6,661,9
07:46:02,7.82,0,0,0,0,6,662,8
07:46:08,7.81,0,0,0,0,6,678,8
07:46:15,7.99,0,0,0,0,3,276,5
07:46:21,8.03,0,0,0,0,3,276,0
07:46:27,8.01,0,0,0,0,3,276,1
07:46:33,8.02,0,0,0,0,3,276,2
07:46:39,8.03,0,0,0,0,3,276,1
07:46:45,8.02,0,0,0,0,3,276,0
07:46:51,8.01,0,0,0,0,3,276,2
07:46:57,7.99,0,0,0,0,3,276,0
07:47:04,8,0,0,0,0,3,274,5
07:47:10,8.01,0,0,0,0,3,274,4
07:47:16,8.02,0,0,0,0,3,274,6
07:47:22,8.02,0,0,0,0,3,275,12
07:47:28,8.02,0,0,0,0,3,275,8
07:47:34,8.02,0,0,0,0,3,275,0
07:47:40,8.03,0,0,0,0,3,275,0
07:47:46,7.8,0,0,0,0,3,275,16
07:47:53,8.03,0,0,0,0,3,275,1
07:47:59,8.03,0,0,0,0,3,274,1
07:48:05,8.03,0,0,0,0,3,274,0
07:48:11,8.03,0,0,0,0,3,274,1
07:48:17,7.97,0,0,0,0,4,358,1
07:48:23,8.02,0,0,0,0,3,274,1
07:48:29,8.02,0,0,0,0,3,274,0
07:48:35,8.02,0,0,0,0,3,274,1
07:48:41,8.02,0,0,0,0,3,275,1
07:48:47,8.02,0,0,0,0,3,275,1
07:48:54,7.99,0,0,0,0,3,275,1
07:49:00,8,0,0,0,0,3,274,1
07:49:06,8.01,0,0,0,0,3,274,0
07:49:12,8.01,0,0,0,0,3,274,1
