ts,freeGiB,guests,guestMB,renode,renodeMB,pwsh,pwshMB,cpu,supervisors,supervisorMB
13:53:42,8.38,1,170,0,0,13,1456,79,0,0
13:53:48,8.38,1,171,0,0,13,1456,69,0,0
13:53:54,8.38,1,171,0,0,13,1456,4,0,0
13:54:00,8.39,1,172,0,0,13,1442,93,0,0
13:54:06,8.39,1,173,0,0,13,1442,4,0,0
13:54:12,8.5,1,119,0,0,12,1337,23,0,0
13:54:18,8.5,1,32,0,0,14,1523,0,0,0
13:54:24,8.06,3,143,0,0,18,1992,46,0,0
13:54:30,8.17,3,66,0,0,19,2022,24,0,0
13:54:37,8.41,1,7,0,0,16,1706,50,0,0
13:54:43,8.04,3,157,0,0,20,2149,20,0,0
13:54:49,8.33,2,13,0,0,18,1918,42,0,0
13:54:55,8.28,1,27,0,0,19,1990,30,0,0
13:55:01,8.71,0,0,0,0,11,1213,3,0,0
13:55:07,8.62,1,10,0,0,11,1271,5,0,0
13:55:13,8.65,0,0,0,0,11,1254,2,0,0
13:55:20,7.97,2,347,0,0,14,1689,46,0,0
13:55:26,6.26,3,2085,0,0,13,1616,9,0,0
13:55:32,6.09,3,2280,0,0,13,1607,29,0,0
13:55:38,6.04,3,2350,0,0,13,1594,7,0,0
13:55:45,6.04,3,2369,0,0,13,1590,9,0,0
13:55:51,5.83,3,2595,0,0,13,1590,15,0,0
13:55:57,5.62,3,2716,0,0,14,1717,31,0,0
13:56:03,5.6,3,2798,0,0,13,1590,10,0,0
13:56:09,5.58,3,2811,0,0,13,1590,36,0,0
13:56:16,5.57,3,2830,0,0,13,1590,12,0,0
13:56:22,8.57,0,0,0,0,10,1164,3,0,0
13:56:28,8.57,0,0,0,0,11,1225,12,0,0
13:56:34,8.01,0,0,0,0,11,1410,11,0,0
13:56:40,8.18,3,21,0,0,11,1379,13,3,18
13:56:46,8.26,3,21,0,0,11,1378,13,3,18
13:56:52,8.32,3,40,0,0,11,1380,14,3,18
13:56:58,8.37,3,35,0,0,11,1379,23,3,18
13:57:05,8.4,2,14,0,0,11,1379,9,3,18
13:57:11,8.42,3,21,0,0,11,1379,10,3,18
13:57:17,8.43,0,0,0,0,11,1385,16,3,18
13:57:23,8.72,0,0,0,0,9,1037,2,0,0
13:57:29,8.74,0,0,0,0,9,1037,0,0,0
13:57:35,8.77,0,0,0,0,8,947,6,0,0
13:57:41,8.76,0,0,0,0,9,958,10,0,0
13:57:47,8.8,0,0,0,0,7,861,7,0,0
13:57:53,8.8,0,0,0,0,7,861,0,0,0
13:57:59,8.79,0,0,0,0,7,861,8,0,0
13:58:06,8.78,0,0,0,0,7,861,11,0,0
13:58:12,8.78,0,0,0,0,7,861,0,0,0
13:58:18,8.81,0,0,0,0,7,861,12,0,0
13:58:24,8.81,0,0,0,0,7,861,3,0,0
13:58:30,8.74,0,0,0,0,8,975,6,0,0
13:58:36,8.81,0,0,0,0,7,860,0,0,0
13:58:42,8.77,0,0,0,0,8,944,14,0,0
13:58:48,8.8,0,0,0,0,7,860,47,0,0
13:58:54,8.82,0,0,0,0,7,860,1,0,0
13:59:01,8.82,0,0,0,0,7,860,1,0,0
13:59:07,8.81,0,0,0,0,7,860,2,0,0
13:59:13,8.81,0,0,0,0,7,860,1,0,0
13:59:19,8.81,0,0,0,0,7,860,42,0,0
13:59:25,8.8,0,0,0,0,7,860,0,0,0
13:59:31,8.8,0,0,0,0,7,860,0,0,0
13:59:37,8.81,0,0,0,0,7,860,2,0,0
13:59:43,8.8,0,0,0,0,7,861,0,0,0
13:59:49,8.79,0,0,0,0,7,861,1,0,0
13:59:56,8.79,0,0,0,0,7,860,0,0,0
14:00:02,8.81,0,0,0,0,7,860,1,0,0
14:00:08,8.72,0,0,0,0,8,970,0,0,0
14:00:14,8.8,0,0,0,0,7,860,1,0,0
14:00:20,8.8,0,0,0,0,7,860,2,0,0
14:00:26,8.8,0,0,0,0,7,860,1,0,0
14:00:32,8.82,0,0,0,0,7,860,1,0,0
14:00:38,8.81,0,0,0,0,7,860,1,0,0
14:00:44,8.8,0,0,0,0,7,860,0,0,0
14:00:51,8.81,0,0,0,0,7,860,1,0,0
14:00:57,8.81,0,0,0,0,7,861,0,0,0
14:01:03,8.82,0,0,0,0,7,861,10,0,0
14:01:09,8.81,0,0,0,0,7,861,1,0,0
14:01:15,8.81,0,0,0,0,7,861,62,0,0
14:01:21,8.82,0,0,0,0,7,861,2,0,0
14:01:27,8.82,0,0,0,0,7,861,2,0,0
14:01:33,8.81,0,0,0,0,7,861,3,0,0
14:01:39,8.81,0,0,0,0,7,861,3,0,0
14:01:46,8.81,0,0,0,0,7,861,3,0,0
14:01:52,8.69,0,0,0,0,8,1041,0,0,0
14:01:58,8.67,0,0,0,0,8,1058,5,0,0
14:02:04,8.21,1,437,0,0,8,1082,22,0,0
14:02:10,8.8,0,0,0,0,7,861,2,0,0
14:02:16,8.8,0,0,0,0,7,861,2,0,0
14:02:22,8.24,1,438,0,0,8,1058,0,0,0
14:02:28,8.8,0,0,0,0,7,861,2,0,0
14:02:34,8.8,0,0,0,0,7,861,0,0,0
14:02:41,8.81,0,0,0,0,7,861,1,0,0
14:02:47,8.81,0,0,0,0,7,861,1,0,0
14:02:53,8.8,0,0,0,0,7,861,0,0,0
14:02:59,8.81,0,0,0,0,7,861,4,0,0
14:03:05,8.81,0,0,0,0,7,861,15,0,0
14:03:11,8.81,0,0,0,0,7,861,5,0,0
14:03:17,8.8,0,0,0,0,7,861,2,0,0
14:03:23,8.8,0,0,0,0,7,861,1,0,0
14:03:29,8.81,0,0,0,0,7,861,3,0,0
14:03:36,8.81,0,0,0,0,7,861,6,0,0
14:03:42,8.8,0,0,0,0,7,861,0,0,0
14:03:48,8.74,1,10,0,0,8,970,4,0,0
14:03:54,8.8,0,0,0,0,7,861,10,0,0
14:04:00,8.79,0,0,0,0,7,861,1,0,0
14:04:06,8.8,0,0,0,0,7,861,2,0,0
14:04:12,8.81,0,0,0,0,7,861,3,0,0
14:04:18,8.8,0,0,0,0,7,861,5,0,0
14:04:24,8.8,0,0,0,0,7,861,19,0,0
14:04:31,8.28,1,422,0,0,8,1030,100,0,0
14:04:37,8.8,0,0,0,0,7,861,14,0,0
14:04:43,8.74,0,0,0,0,8,974,15,0,0
14:04:49,8.79,0,0,0,0,7,861,24,0,0
14:04:55,8.79,0,0,0,0,7,861,37,0,0
14:05:01,8.74,0,0,0,0,7,861,2,0,0
14:05:07,8.73,0,0,0,0,7,861,6,0,0
14:05:13,8.26,1,411,0,0,8,1005,2,0,0
14:05:19,8.23,1,367,0,0,8,1044,23,0,0
14:05:25,8.23,1,360,0,0,8,1080,2,0,0
14:05:32,8.45,1,61,0,0,11,1293,28,0,0
14:05:38,8.48,0,0,0,0,11,1368,16,0,0
14:05:44,8.49,0,0,0,0,11,1269,5,0,0
14:05:50,8.5,0,0,0,0,11,1361,5,0,0
14:05:56,8.49,1,10,0,0,11,1360,18,0,0
14:06:02,8.48,3,151,0,0,8,1083,3,3,18
14:06:08,8.62,0,0,0,0,8,1061,20,0,0
14:06:15,8.17,2,291,0,0,12,1469,26,0,0
14:06:21,8.03,2,425,0,0,12,1463,10,0,0
14:06:27,8.03,1,407,0,0,12,1468,11,0,0
14:06:33,7.27,3,1104,0,0,12,1567,0,0,0
14:06:39,7.67,3,701,0,0,12,1560,8,0,0
14:06:45,8.45,1,6,0,0,12,1452,22,0,0
14:06:51,8.4,1,11,0,0,12,1503,29,0,0
14:06:57,8.47,0,0,0,0,12,1437,39,0,0
14:07:04,7.6,2,774,0,0,12,1455,6,0,0
14:07:10,8.36,1,24,0,0,12,1539,14,0,0
14:07:16,8.28,2,140,0,0,12,1512,28,0,0
14:07:22,8.21,3,171,0,0,12,1538,29,0,0
14:07:28,8.05,1,365,0,0,12,1576,26,0,0
14:07:34,8.04,2,437,0,0,11,1421,3,0,0
14:07:40,8.61,0,0,0,0,10,1233,1,0,0
14:07:47,8.44,3,171,0,0,9,1204,18,3,18
14:07:53,8.6,1,7,0,0,9,1204,57,1,6
14:07:59,8.81,0,0,0,0,7,861,4,0,0
14:08:05,8.78,0,0,0,0,7,861,0,0,0
14:08:11,8.68,1,6,0,0,10,1137,10,0,0
14:08:17,8.2,1,437,0,0,10,1187,1,0,0
14:08:23,8.8,0,0,0,0,7,861,2,0,0
14:08:29,8.26,1,393,0,0,10,1182,1,0,0
14:08:35,8.8,0,0,0,0,8,917,9,0,0
14:08:42,8.73,0,0,0,0,9,1033,6,0,0
14:08:48,8.9,0,0,0,0,7,861,1,0,0
14:08:54,8.87,0,0,0,0,8,946,3,0,0
14:09:00,8.91,0,0,0,0,7,861,8,0,0
14:09:06,8.9,0,0,0,0,7,861,10,0,0
14:09:12,8.9,0,0,0,0,7,861,1,0,0
14:09:18,8.87,0,0,0,0,8,952,5,0,0
14:09:24,8.89,0,0,0,0,7,861,0,0,0
14:09:30,8.89,0,0,0,0,7,861,6,0,0
14:09:36,8.88,0,0,0,0,7,861,4,0,0
14:09:43,8.85,0,0,0,0,8,955,17,0,0
14:09:49,8.86,0,0,0,0,8,944,5,0,0
14:09:55,8.85,0,0,0,0,8,944,0,0,0
14:10:01,8.85,0,0,0,0,8,944,5,0,0
14:10:07,8.83,0,0,0,0,8,944,8,0,0
14:10:13,8.87,0,0,0,0,7,861,8,0,0
14:10:19,8.86,0,0,0,0,7,862,5,0,0
14:10:25,8.47,0,0,0,0,13,1543,26,0,0
14:10:31,7.75,3,699,0,0,14,1642,96,0,0
14:10:38,7.58,3,846,0,0,14,1651,97,0,0
14:10:44,8.61,3,21,0,0,11,1258,9,3,18
14:10:50,8.63,3,21,0,0,11,1255,8,3,18
14:10:56,8.56,0,0,0,0,12,1385,0,0,0
14:11:02,8.67,0,0,0,0,11,1234,0,0,0
14:11:08,8.27,0,0,0,0,14,1701,14,0,0
14:11:14,7.02,3,1164,0,0,14,1721,20,0,0
14:11:21,6.83,3,1416,0,0,14,1705,26,0,0
14:11:27,6.24,3,2060,0,0,14,1703,11,0,0
14:11:33,5.84,3,2480,0,0,14,1704,9,0,0
14:11:39,5.81,3,2541,0,0,14,1699,47,0,0
14:11:45,5.81,3,2561,0,0,14,1699,1,0,0
14:11:51,5.82,3,2562,0,0,14,1699,6,0,0
14:11:58,5.82,3,2567,0,0,14,1700,4,0,0
14:12:04,5.73,3,2652,0,0,14,1700,3,0,0
14:12:10,5.73,3,2655,0,0,14,1699,0,0,0
14:12:16,5.72,3,2674,0,0,14,1701,10,0,0
14:12:22,5.73,3,2679,0,0,14,1701,24,0,0
14:12:28,5.72,3,2681,0,0,14,1701,10,0,0
14:12:34,5.72,3,2684,0,0,14,1701,0,0,0
14:12:40,5.68,3,2740,0,0,14,1701,5,0,0
14:12:47,5.48,3,2948,0,0,14,1701,29,0,0
14:12:53,5.47,3,2952,0,0,14,1701,4,0,0
14:12:59,5.47,3,2958,0,0,14,1703,12,0,0
14:13:05,6.32,2,2161,0,0,13,1553,0,0,0
14:13:11,8.57,0,0,0,0,12,1344,8,0,0
14:13:17,8.62,0,0,0,0,12,1301,6,0,0
14:13:23,8.62,0,0,0,0,12,1303,3,0,0
14:13:29,8.59,0,0,0,0,12,1273,2,0,0
14:13:35,8.63,0,0,0,0,12,1314,3,0,0
14:13:42,8.02,3,21,0,0,11,1470,6,3,18
14:13:48,8.13,3,21,0,0,11,1470,7,3,18
14:13:54,7.18,3,1111,0,0,11,1471,14,3,18
14:14:00,8.12,2,14,0,0,11,1471,20,3,18
14:14:06,8.33,3,21,0,0,11,1470,37,3,18
14:14:12,8.36,3,21,0,0,11,1471,21,3,18
14:14:18,8.32,3,94,0,0,11,1471,9,3,18
14:14:24,8.33,3,36,0,0,11,1471,20,3,18
14:14:31,8.37,3,20,0,0,11,1471,22,3,18
14:14:37,8.36,3,21,0,0,11,1472,8,3,18
14:14:43,8.19,2,204,0,0,11,1472,20,2,12
14:14:49,8.77,0,0,0,0,9,1041,1,0,0
14:14:55,8.46,4,43,0,0,14,1509,76,0,0
14:15:01,8.34,1,146,0,0,13,1332,47,0,0
14:15:07,8.42,2,25,0,0,14,1570,56,0,0
14:15:13,8.49,1,13,0,0,14,1534,44,0,0
14:15:20,8.43,3,77,0,0,14,1523,45,0,0
14:15:26,8.51,2,16,0,0,14,1531,36,0,0
14:15:32,8.37,3,143,0,0,14,1578,51,0,0
14:15:38,8.42,0,0,0,0,14,1596,47,0,0
14:15:44,8.39,2,13,0,0,14,1595,53,0,0
14:15:51,8.46,1,89,0,0,14,1494,60,0,0
14:15:57,8.4,1,83,0,0,14,1612,49,0,0
14:16:03,8.33,3,122,0,0,14,1648,63,0,0
14:16:09,8.24,4,191,0,0,14,1664,51,0,0
14:16:15,8.49,1,10,0,0,14,1589,42,0,0
14:16:21,8.4,3,114,0,0,14,1592,56,0,0
14:16:28,8.46,1,10,0,0,14,1395,12,0,0
14:16:34,8.24,1,173,0,0,14,1532,2,0,0
14:16:40,7.77,3,650,0,0,14,1699,17,0,0
14:16:46,8.16,1,492,0,0,11,1307,88,0,0
14:16:52,8.39,1,352,0,0,10,1177,42,0,0
14:16:58,8.74,0,0,0,0,10,1175,32,0,0
14:17:04,7.44,3,1015,0,0,12,1525,42,0,0
14:17:11,6.17,3,2277,0,0,12,1524,5,0,0
14:17:17,6.11,3,2330,0,0,13,1588,15,0,0
14:17:23,6.14,3,2357,0,0,12,1497,4,0,0
14:17:29,6.09,3,2376,0,0,13,1590,18,0,0
14:17:36,8.84,0,0,0,0,7,861,0,0,0
14:17:42,8.84,0,0,0,0,7,861,1,0,0
14:17:48,8.85,0,0,0,0,7,861,3,0,0
14:17:54,8.85,0,0,0,0,7,860,2,0,0
14:18:00,8.85,0,0,0,0,7,860,1,0,0
14:18:06,8.4,1,367,0,0,9,1080,1,0,0
14:18:12,8.51,0,0,0,0,13,1567,32,0,0
14:18:19,7,3,1432,0,0,13,1612,7,0,0
14:18:25,6.18,3,2277,0,0,12,1526,8,0,0
14:18:31,6.11,3,2338,0,0,13,1608,49,0,0
14:18:37,6.12,3,2357,0,0,13,1575,3,0,0
14:18:44,6.09,3,2378,0,0,13,1573,38,0,0
14:18:50,5.8,3,2707,0,0,13,1573,16,0,0
14:18:56,5.77,3,2717,0,0,13,1573,4,0,0
14:19:02,5.65,3,2828,0,0,13,1573,2,0,0
14:19:08,5.63,3,2854,0,0,13,1573,14,0,0
14:19:14,6.99,2,1036,0,0,13,1667,45,0,0
14:19:21,8.62,0,0,0,0,11,1241,4,0,0
14:19:27,8.64,0,0,0,0,11,1229,1,0,0
14:19:33,8.16,3,21,0,0,10,1394,15,3,18
14:19:39,8.24,3,21,0,0,10,1394,6,3,18
14:19:45,7.26,3,1099,0,0,10,1394,29,3,18
14:19:51,8.36,3,22,0,0,10,1394,14,3,18
14:19:57,8.36,3,21,0,0,10,1394,8,3,18
14:20:03,8.4,1,7,0,0,10,1395,11,3,18
14:20:09,8.41,3,21,0,0,10,1395,12,3,18
14:20:16,8.46,0,0,0,0,10,1403,1,0,0
14:20:22,7.83,3,627,0,0,13,1578,4,0,0
14:20:28,7.62,3,821,0,0,13,1578,24,0,0
14:20:34,8.46,0,0,0,0,12,1489,7,0,0
14:20:40,8.68,3,21,0,0,10,1186,8,3,18
14:20:46,8.67,3,21,0,0,10,1186,18,3,18
14:20:52,8.6,1,7,0,0,11,1319,2,0,0
14:20:59,8.42,0,0,0,0,13,1593,58,0,0
14:21:05,8.23,0,0,0,0,13,1657,31,0,0
14:21:11,6.93,3,1312,0,0,13,1652,48,0,0
14:21:17,6.57,3,1744,0,0,13,1637,43,0,0
14:21:23,5.89,3,2477,0,0,13,1634,21,0,0
14:21:29,5.87,3,2516,0,0,13,1631,27,0,0
14:21:36,5.85,3,2551,0,0,13,1631,38,0,0
14:21:42,5.85,3,2565,0,0,13,1631,22,0,0
14:21:48,5.83,3,2588,0,0,13,1631,13,0,0
14:21:54,5.84,3,2594,0,0,13,1632,26,0,0
14:22:00,5.75,3,2676,0,0,13,1632,31,0,0
14:22:06,5.76,3,2683,0,0,13,1632,14,0,0
14:22:12,5.75,3,2688,0,0,13,1631,24,0,0
14:22:18,5.75,3,2694,0,0,13,1631,32,0,0
14:22:24,5.75,3,2696,0,0,13,1631,21,0,0
14:22:31,5.72,3,2744,0,0,13,1631,13,0,0
14:22:37,5.66,3,2785,0,0,13,1631,4,0,0
14:22:43,5.66,3,2791,0,0,13,1631,14,0,0
14:22:49,5.56,3,2903,0,0,13,1631,13,0,0
14:22:55,5.4,3,3073,0,0,13,1631,1,0,0
14:23:01,8.27,0,0,0,0,11,1400,7,0,0
14:23:07,8.65,0,0,0,0,11,1233,2,0,0
14:23:13,8.64,0,0,0,0,11,1260,2,0,0
14:23:20,8.68,0,0,0,0,11,1226,3,0,0
14:23:26,8.66,0,0,0,0,11,1257,11,0,0
14:23:32,8.52,0,0,0,0,10,1300,0,0,0
14:23:38,8.09,3,21,0,0,10,1464,0,3,18
14:23:44,7.66,3,560,0,0,10,1464,2,3,18
14:23:50,7.69,3,614,0,0,10,1464,7,3,18
14:23:56,8.31,3,21,0,0,10,1465,12,3,18
14:24:02,7.99,3,381,0,0,10,1465,41,3,18
14:24:08,8.36,3,21,0,0,10,1465,0,3,18
14:24:15,8.21,2,102,0,0,10,1466,3,3,18
14:24:21,8.3,3,70,0,0,10,1465,9,3,18
14:24:27,8.35,3,21,0,0,10,1465,13,3,18
14:24:33,8.35,3,21,0,0,10,1465,9,3,18
14:24:39,8.68,0,0,0,0,11,1261,1,0,0
14:24:45,8.28,1,400,0,0,11,1278,1,0,0
14:24:51,8.2,1,485,0,0,11,1278,1,0,0
14:24:57,8.19,1,486,0,0,10,1181,37,0,0
14:25:03,8.18,1,487,0,0,11,1262,9,0,0
14:25:10,8.19,1,487,0,0,10,1165,23,0,0
14:25:16,8.21,1,488,0,0,10,1163,30,0,0
14:25:22,8.21,1,489,0,0,10,1163,15,0,0
14:25:28,8.21,1,490,0,0,10,1163,8,0,0
14:25:34,8.21,1,490,0,0,10,1163,1,0,0
14:25:40,8.17,1,491,0,0,11,1247,1,0,0
14:25:46,8.17,1,492,0,0,11,1248,3,0,0
14:25:52,8.19,1,492,0,0,11,1248,0,0,0
14:25:58,8.18,1,493,0,0,11,1254,1,0,0
14:26:05,8.1,1,494,0,0,11,1254,20,0,0
14:26:11,8.13,1,495,0,0,11,1254,4,0,0
14:26:17,8.15,1,495,0,0,11,1254,9,0,0
14:26:23,8.15,1,496,0,0,11,1255,0,0,0
14:26:29,8.15,1,497,0,0,11,1254,0,0,0
14:26:35,8.16,1,497,0,0,11,1254,3,0,0
14:26:41,8.17,1,498,0,0,11,1254,0,0,0
14:26:47,8.16,1,499,0,0,11,1254,4,0,0
14:26:53,8.16,1,500,0,0,11,1254,1,0,0
14:27:00,8.15,1,500,0,0,11,1255,9,0,0
14:27:06,8.17,1,501,0,0,11,1255,2,0,0
14:27:12,8.14,1,502,0,0,11,1255,3,0,0
14:27:18,8.16,1,503,0,0,11,1255,12,0,0
14:27:24,8.53,0,0,0,0,10,1137,12,0,0
14:27:30,8.64,1,9,0,0,11,1262,0,0,0
14:27:36,8.64,1,10,0,0,11,1262,3,0,0
14:27:42,8.66,1,10,0,0,11,1262,0,0,0
14:27:48,8.66,1,11,0,0,11,1256,2,0,0
14:27:55,8.66,1,12,0,0,11,1256,6,0,0
14:28:01,8.65,1,13,0,0,11,1256,3,0,0
14:28:07,8.66,1,14,0,0,11,1256,4,0,0
14:28:13,8.65,1,14,0,0,11,1256,4,0,0
14:28:19,8.66,1,15,0,0,11,1257,4,0,0
14:28:25,8.67,1,16,0,0,11,1257,2,0,0
14:28:31,8.67,1,17,0,0,11,1257,0,0,0
14:28:37,8.66,1,18,0,0,11,1258,2,0,0
14:28:43,8.66,1,19,0,0,11,1258,2,0,0
14:28:50,8.65,1,19,0,0,11,1259,1,0,0
14:28:56,8.65,1,20,0,0,11,1260,1,0,0
14:29:02,8.64,1,21,0,0,11,1260,2,0,0
14:29:08,8.66,1,22,0,0,11,1261,0,0,0
14:29:14,8.65,1,23,0,0,11,1262,1,0,0
14:29:20,8.66,1,24,0,0,11,1262,1,0,0
14:29:26,8.66,1,24,0,0,11,1262,1,0,0
14:29:32,8.66,1,25,0,0,11,1262,0,0,0
14:29:39,8.67,1,26,0,0,11,1263,0,0,0
14:29:45,7.82,1,898,0,0,11,1264,2,0,0
14:29:51,7.7,1,1012,0,0,11,1263,2,0,0
14:29:57,8.72,0,0,0,0,9,1055,0,0,0
14:30:03,8.25,0,0,0,0,9,1055,0,0,0
14:30:09,8.1,0,0,0,0,9,1055,0,0,0
14:30:15,8.1,0,0,0,0,9,1055,0,0,0
14:30:21,8.09,0,0,0,0,9,1055,0,0,0
14:30:27,8.1,0,0,0,0,9,1055,1,0,0
14:30:34,8.13,0,0,0,0,9,1054,0,0,0
14:30:40,8.17,0,0,0,0,9,1054,2,0,0
14:30:46,8.17,0,0,0,0,9,1054,2,0,0
14:30:52,8.17,0,0,0,0,9,1054,2,0,0
14:30:58,8.17,0,0,0,0,9,1056,1,0,0
14:31:04,8.18,0,0,0,0,9,1056,1,0,0
14:31:10,8.49,0,0,0,0,9,1056,2,0,0
14:31:16,8.49,0,0,0,0,9,1055,2,0,0
14:31:22,8.49,0,0,0,0,9,1055,2,0,0
14:31:29,8.49,0,0,0,0,9,1055,2,0,0
14:31:35,8.49,0,0,0,0,9,1055,1,0,0
14:31:41,8.49,0,0,0,0,9,1055,0,0,0
14:31:47,8.49,0,0,0,0,9,1055,27,0,0
14:31:53,8.5,0,0,0,0,9,1055,1,0,0
14:31:59,8.5,0,0,0,0,9,1056,1,0,0
14:32:05,8.5,0,0,0,0,9,1056,1,0,0
14:32:11,8.52,0,0,0,0,9,1056,15,0,0
14:32:17,8.52,0,0,0,0,9,1057,3,0,0
14:32:24,8.49,0,0,0,0,9,1057,1,0,0
14:32:30,8.49,0,0,0,0,9,1057,9,0,0
14:32:36,8.5,0,0,0,0,9,1056,2,0,0
14:32:42,8.52,0,0,0,0,9,1056,1,0,0
14:32:48,8.52,0,0,0,0,9,1056,0,0,0
14:32:54,8.52,0,0,0,0,9,1056,0,0,0
14:33:00,8.52,0,0,0,0,9,1059,3,0,0
14:33:06,8.53,0,0,0,0,9,1059,2,0,0
14:33:12,8.52,0,0,0,0,9,1059,2,0,0
14:33:19,8.55,0,0,0,0,9,1059,0,0,0
14:33:25,8.54,0,0,0,0,9,1059,0,0,0
14:33:31,8.54,0,0,0,0,9,1059,22,0,0
14:33:37,8.54,0,0,0,0,9,1060,2,0,0
14:33:43,8.56,0,0,0,0,9,1060,12,0,0
14:33:49,8.56,0,0,0,0,9,1060,2,0,0
14:33:55,8.56,0,0,0,0,9,1060,2,0,0
14:34:01,8.56,0,0,0,0,9,1059,5,0,0
14:34:07,8.57,0,0,0,0,9,1059,0,0,0
14:34:14,8.57,0,0,0,0,9,1059,0,0,0
14:34:20,8.57,0,0,0,0,9,1059,11,0,0
14:34:26,8.58,0,0,0,0,9,1059,0,0,0
14:34:32,8.57,0,0,0,0,9,1059,29,0,0
14:34:38,8.59,0,0,0,0,8,959,29,0,0
14:34:44,8.55,0,0,0,0,8,959,29,0,0
14:34:50,8.52,0,0,0,0,9,1043,11,0,0
14:34:56,8.52,0,0,0,0,9,1043,2,0,0
14:35:02,8.53,0,0,0,0,9,1044,1,0,0
14:35:09,8.53,0,0,0,0,9,1050,1,0,0
14:35:15,8.53,0,0,0,0,9,1051,0,0,0
14:35:21,8.54,0,0,0,0,9,1050,4,0,0
14:35:27,8.54,0,0,0,0,9,1050,0,0,0
14:35:33,8.55,0,0,0,0,9,1050,0,0,0
14:35:39,8.57,0,0,0,0,9,1050,2,0,0
14:35:45,8.57,0,0,0,0,9,1050,3,0,0
14:35:51,8.57,0,0,0,0,9,1050,2,0,0
14:35:57,8.57,0,0,0,0,9,1050,1,0,0
14:36:04,8.58,0,0,0,0,9,1050,2,0,0
14:36:10,8.58,0,0,0,0,9,1051,1,0,0
14:36:16,8.58,0,0,0,0,9,1051,5,0,0
14:36:22,8.58,0,0,0,0,9,1051,1,0,0
14:36:28,8.58,0,0,0,0,9,1051,2,0,0
14:36:34,8.58,0,0,0,0,9,1052,1,0,0
14:36:40,8.59,0,0,0,0,9,1052,12,0,0
14:36:46,8.59,0,0,0,0,9,1052,0,0,0
14:36:52,8.6,0,0,0,0,9,1052,0,0,0
14:36:59,8.59,0,0,0,0,9,1052,1,0,0
14:37:05,8.59,0,0,0,0,9,1052,0,0,0
14:37:11,8.63,0,0,0,0,9,1052,0,0,0
14:37:17,8.63,0,0,0,0,9,1052,1,0,0
14:37:23,8.63,0,0,0,0,9,1052,3,0,0
14:37:29,8.63,0,0,0,0,9,1053,1,0,0
14:37:35,8.57,0,0,0,0,9,1053,2,0,0
14:37:41,8.57,0,0,0,0,9,1053,13,0,0
14:37:47,8.56,0,0,0,0,9,1054,1,0,0
14:37:54,8.55,0,0,0,0,9,1053,42,0,0
14:38:00,8.55,0,0,0,0,9,1053,36,0,0
14:38:06,8.55,0,0,0,0,9,1054,0,0,0
14:38:12,8.57,0,0,0,0,9,1055,1,0,0
14:38:18,8.57,0,0,0,0,9,1055,2,0,0
14:38:24,8.57,0,0,0,0,9,1055,27,0,0
14:38:30,8.57,0,0,0,0,9,1055,0,0,0
14:38:36,8.57,0,0,0,0,9,1055,1,0,0
14:38:42,8.57,0,0,0,0,9,1055,13,0,0
14:38:49,8.57,0,0,0,0,9,1055,2,0,0
14:38:55,8.57,0,0,0,0,9,1055,48,0,0
14:39:01,8.58,0,0,0,0,9,1055,2,0,0
14:39:07,8.57,0,0,0,0,9,1055,11,0,0
14:39:13,8.58,0,0,0,0,9,1055,2,0,0
14:39:19,8.58,0,0,0,0,9,1055,3,0,0
14:39:25,8.58,0,0,0,0,9,1055,0,0,0
14:39:31,8.58,0,0,0,0,9,1055,3,0,0
14:39:37,8.58,0,0,0,0,9,1055,0,0,0
14:39:44,8.59,0,0,0,0,9,1055,6,0,0
14:39:50,8.51,0,0,0,0,9,1055,1,0,0
14:39:56,8,0,0,0,0,9,1055,6,0,0
14:40:02,7.14,0,0,0,0,9,1055,21,0,0
14:40:08,7.01,1,73,0,0,10,1233,24,0,0
14:40:14,6.87,0,0,0,0,10,1238,7,0,0
14:40:21,6.65,0,0,0,0,10,1238,5,0,0
14:40:27,6.68,0,0,0,0,10,1058,62,0,0
14:40:33,6.98,1,19,0,0,11,1263,1,0,0
14:40:39,7.05,0,0,0,0,8,954,12,0,0
14:40:45,7.04,0,0,0,0,8,954,11,0,0
14:40:51,7.09,0,0,0,0,8,930,17,0,0
14:40:57,7.04,0,0,0,0,7,862,0,0,0
14:41:03,7.07,0,0,0,0,7,862,2,0,0
14:41:10,7.1,0,0,0,0,7,862,6,0,0
14:41:16,7.11,0,0,0,0,7,862,0,0,0
14:41:22,7,0,0,0,0,10,1123,1,0,0
14:41:28,7.01,0,0,0,0,10,1088,3,0,0
14:41:34,6.77,1,69,0,0,9,1245,0,0,0
14:41:40,6.84,0,0,0,0,9,1254,2,0,0
14:41:46,6.79,1,45,0,0,9,1233,1,0,0
14:41:52,6.65,1,62,0,0,9,1230,1,0,0
14:41:59,6.66,1,69,0,0,10,1314,8,0,0
14:42:05,6.69,1,69,0,0,9,1229,19,0,0
14:42:11,6.7,1,69,0,0,9,1228,0,0,0
14:42:17,6.7,1,69,0,0,9,1229,1,0,0
14:42:23,6.71,1,69,0,0,9,1229,2,0,0
14:42:29,6.75,1,69,0,0,9,1229,2,0,0
14:42:35,6.77,0,0,0,0,10,1314,1,0,0
14:42:42,6.71,1,69,0,0,10,1315,1,0,0
14:42:48,6.79,0,0,0,0,11,1380,11,0,0
