ts,pid,name,role,wsMB
14:24:21,11068,codex-vm.exe,supervisor,6
14:24:21,14688,codex-vm.exe,supervisor,6
14:24:21,9672,codex-vm.exe,guest,23
14:24:21,3372,codex-vm.exe,guest,23
14:24:21,9820,codex-vm.exe,guest,24
14:24:27,17336,codex-vm.exe,supervisor,6
14:24:27,11068,codex-vm.exe,supervisor,6
14:24:27,14688,codex-vm.exe,supervisor,6
14:24:27,12812,codex-vm.exe,guest,7
14:24:27,8388,codex-vm.exe,guest,7
14:24:27,5860,codex-vm.exe,guest,7
14:24:33,17336,codex-vm.exe,supervisor,6
14:24:33,11068,codex-vm.exe,supervisor,6
14:24:33,14688,codex-vm.exe,supervisor,6
14:24:33,5488,codex-vm.exe,guest,7
14:24:33,16864,codex-vm.exe,guest,7
14:24:33,12696,codex-vm.exe,guest,7
14:24:45,3664,codex-vm.exe,guest,400
14:24:51,3664,codex-vm.exe,guest,485
14:24:57,3664,codex-vm.exe,guest,486
14:25:03,3664,codex-vm.exe,guest,487
14:25:10,3664,codex-vm.exe,guest,487
14:25:16,3664,codex-vm.exe,guest,488
14:25:22,3664,codex-vm.exe,guest,489
14:25:28,3664,codex-vm.exe,guest,490
14:25:34,3664,codex-vm.exe,guest,490
14:25:40,3664,codex-vm.exe,guest,491
14:25:46,3664,codex-vm.exe,guest,492
14:25:52,3664,codex-vm.exe,guest,492
14:25:58,3664,codex-vm.exe,guest,493
14:26:05,3664,codex-vm.exe,guest,494
14:26:11,3664,codex-vm.exe,guest,495
14:26:17,3664,codex-vm.exe,guest,495
14:26:23,3664,codex-vm.exe,guest,496
14:26:29,3664,codex-vm.exe,guest,497
14:26:35,3664,codex-vm.exe,guest,497
14:26:41,3664,codex-vm.exe,guest,498
14:26:47,3664,codex-vm.exe,guest,499
14:26:53,3664,codex-vm.exe,guest,500
14:27:00,3664,codex-vm.exe,guest,500
14:27:06,3664,codex-vm.exe,guest,501
14:27:12,3664,codex-vm.exe,guest,502
14:27:18,3664,codex-vm.exe,guest,503
14:27:30,8996,codex-vm.exe,guest,9
14:27:36,8996,codex-vm.exe,guest,10
14:27:42,8996,codex-vm.exe,guest,10
14:27:48,8996,codex-vm.exe,guest,11
14:27:55,8996,codex-vm.exe,guest,12
14:28:01,8996,codex-vm.exe,guest,13
14:28:07,8996,codex-vm.exe,guest,14
14:28:13,8996,codex-vm.exe,guest,14
14:28:19,8996,codex-vm.exe,guest,15
14:28:25,8996,codex-vm.exe,guest,16
14:28:31,8996,codex-vm.exe,guest,17
14:28:37,8996,codex-vm.exe,guest,18
14:28:43,8996,codex-vm.exe,guest,19
14:28:50,8996,codex-vm.exe,guest,19
14:28:56,8996,codex-vm.exe,guest,20
14:29:02,8996,codex-vm.exe,guest,21
14:29:08,8996,codex-vm.exe,guest,22
14:29:14,8996,codex-vm.exe,guest,23
14:29:20,8996,codex-vm.exe,guest,24
14:29:26,8996,codex-vm.exe,guest,24
14:29:32,8996,codex-vm.exe,guest,25
14:29:39,8996,codex-vm.exe,guest,26
14:29:45,8996,codex-vm.exe,guest,898
14:29:51,8996,codex-vm.exe,guest,1012
14:40:08,12936,codex-vm.exe,guest,73
14:40:33,17120,codex-vm.exe,guest,19
14:41:34,16932,codex-vm.exe,guest,69
14:41:46,12648,codex-vm.exe,guest,45
14:41:52,4152,codex-vm.exe,guest,62
14:41:59,4152,codex-vm.exe,guest,69
14:42:05,4152,codex-vm.exe,guest,69
14:42:11,4152,codex-vm.exe,guest,69
14:42:17,4744,codex-vm.exe,guest,69
14:42:23,4744,codex-vm.exe,guest,69
14:42:29,4744,codex-vm.exe,guest,69
14:42:42,3976,codex-vm.exe,guest,69
14:42:54,2404,codex-vm.exe,guest,46
14:43:00,18700,codex-vm.exe,guest,69
14:43:06,15292,codex-vm.exe,guest,69
14:43:12,10540,codex-vm.exe,guest,69
14:43:18,14944,codex-vm.exe,guest,69
14:43:43,16268,codex-vm.exe,guest,45
14:43:49,12736,codex-vm.exe,guest,55
14:44:01,11188,codex-vm.exe,guest,57
14:44:20,7008,codex-vm.exe,guest,22
14:44:26,7008,codex-vm.exe,guest,46
14:44:32,7008,codex-vm.exe,guest,46
14:44:38,14640,codex-vm.exe,guest,68
14:44:44,2144,codex-vm.exe,guest,22
14:44:50,6904,codex-vm.exe,guest,46
14:44:57,2292,codex-vm.exe,guest,67
14:45:03,19264,codex-vm.exe,guest,70
14:45:15,5836,codex-vm.exe,guest,55
14:45:21,12720,codex-vm.exe,guest,46
14:45:27,12720,codex-vm.exe,guest,46
14:45:33,12720,codex-vm.exe,guest,46
14:45:40,12720,codex-vm.exe,guest,48
14:45:46,12720,codex-vm.exe,guest,48
14:45:52,16244,codex-vm.exe,guest,45
14:45:58,16244,codex-vm.exe,guest,46
14:46:04,16244,codex-vm.exe,guest,46
14:46:10,16244,codex-vm.exe,guest,47
14:46:16,16244,codex-vm.exe,guest,56
14:46:23,12760,codex-vm.exe,guest,46
14:46:29,12760,codex-vm.exe,guest,46
14:46:35,12760,codex-vm.exe,guest,46
14:46:41,12760,codex-vm.exe,guest,19
14:46:47,12760,codex-vm.exe,guest,46
14:46:54,13076,codex-vm.exe,guest,46
14:47:00,13076,codex-vm.exe,guest,46
14:47:06,13076,codex-vm.exe,guest,46
14:47:13,13076,codex-vm.exe,guest,47
14:47:19,13076,codex-vm.exe,guest,48
14:47:25,13076,codex-vm.exe,guest,72
14:47:31,3448,codex-vm.exe,guest,46
14:47:37,3448,codex-vm.exe,guest,55
14:47:44,3448,codex-vm.exe,guest,66
14:47:50,3448,codex-vm.exe,guest,74
14:47:56,3448,codex-vm.exe,guest,79
14:48:02,3448,codex-vm.exe,guest,79
14:48:14,13536,codex-vm.exe,guest,46
14:48:21,13536,codex-vm.exe,guest,46
14:48:27,13536,codex-vm.exe,guest,47
14:49:04,15688,codex-vm.exe,guest,45
14:49:10,15688,codex-vm.exe,guest,45
14:49:16,15688,codex-vm.exe,guest,45
14:49:22,15688,codex-vm.exe,guest,45
14:49:28,15688,codex-vm.exe,guest,45
14:49:34,15688,codex-vm.exe,guest,45
14:49:41,15688,codex-vm.exe,guest,46
14:49:47,15688,codex-vm.exe,guest,46
14:49:53,15688,codex-vm.exe,guest,46
14:49:59,15688,codex-vm.exe,guest,69
14:50:05,8028,codex-vm.exe,guest,69
14:50:11,18868,codex-vm.exe,guest,46
14:50:17,18868,codex-vm.exe,guest,46
14:50:24,18868,codex-vm.exe,guest,46
14:50:30,18868,codex-vm.exe,guest,47
14:50:36,18868,codex-vm.exe,guest,57
14:50:42,17528,codex-vm.exe,guest,46
14:50:48,17528,codex-vm.exe,guest,48
14:50:54,17528,codex-vm.exe,guest,72
14:51:00,8080,codex-vm.exe,guest,46
14:51:07,8080,codex-vm.exe,guest,47
14:51:13,8080,codex-vm.exe,guest,71
14:51:19,14728,codex-vm.exe,guest,46
14:51:25,14728,codex-vm.exe,guest,46
14:51:31,14728,codex-vm.exe,guest,48
14:51:37,14728,codex-vm.exe,guest,71
14:51:43,13560,codex-vm.exe,guest,45
14:51:50,13560,codex-vm.exe,guest,46
14:51:56,13560,codex-vm.exe,guest,71
14:52:02,2300,qemu-system-x86_64.exe,guest,158
14:52:08,2300,qemu-system-x86_64.exe,guest,173
14:52:14,2300,qemu-system-x86_64.exe,guest,189
14:52:20,2300,qemu-system-x86_64.exe,guest,189
14:52:26,2300,qemu-system-x86_64.exe,guest,189
14:52:33,2300,qemu-system-x86_64.exe,guest,185
14:52:39,2300,qemu-system-x86_64.exe,guest,185
14:52:45,2300,qemu-system-x86_64.exe,guest,185
14:52:51,2300,qemu-system-x86_64.exe,guest,185
14:52:57,2300,qemu-system-x86_64.exe,guest,185
14:53:03,2300,qemu-system-x86_64.exe,guest,185
14:53:09,2300,qemu-system-x86_64.exe,guest,185
14:53:15,2300,qemu-system-x86_64.exe,guest,185
14:53:22,2300,qemu-system-x86_64.exe,guest,185
14:53:28,2300,qemu-system-x86_64.exe,guest,185
14:53:34,2300,qemu-system-x86_64.exe,guest,185
14:53:40,2300,qemu-system-x86_64.exe,guest,185
14:55:06,14288,qemu-system-x86_64.exe,guest,159
14:55:12,14288,qemu-system-x86_64.exe,guest,173
14:55:18,14288,qemu-system-x86_64.exe,guest,174
14:55:24,14288,qemu-system-x86_64.exe,guest,174
14:55:31,14288,qemu-system-x86_64.exe,guest,174
14:55:37,14288,qemu-system-x86_64.exe,guest,171
14:55:43,14288,qemu-system-x86_64.exe,guest,171
14:55:49,14288,qemu-system-x86_64.exe,guest,171
14:55:55,14288,qemu-system-x86_64.exe,guest,171
14:56:01,14288,qemu-system-x86_64.exe,guest,171
14:56:07,14288,qemu-system-x86_64.exe,guest,170
14:56:13,14288,qemu-system-x86_64.exe,guest,170
14:56:20,14288,qemu-system-x86_64.exe,guest,170
14:56:26,14288,qemu-system-x86_64.exe,guest,170
14:56:32,14288,qemu-system-x86_64.exe,guest,170
14:56:38,14288,qemu-system-x86_64.exe,guest,170
14:56:44,14288,qemu-system-x86_64.exe,guest,171
14:58:04,11580,qemu-system-x86_64.exe,guest,107
14:58:10,11580,qemu-system-x86_64.exe,guest,173
14:58:16,11580,qemu-system-x86_64.exe,guest,189
14:58:22,11580,qemu-system-x86_64.exe,guest,189
14:58:28,11580,qemu-system-x86_64.exe,guest,189
14:58:34,11580,qemu-system-x86_64.exe,guest,186
14:58:41,11580,qemu-system-x86_64.exe,guest,185
14:58:47,11580,qemu-system-x86_64.exe,guest,185
14:58:53,11580,qemu-system-x86_64.exe,guest,185
14:58:59,11580,qemu-system-x86_64.exe,guest,185
14:59:05,11580,qemu-system-x86_64.exe,guest,185
14:59:11,11580,qemu-system-x86_64.exe,guest,186
14:59:17,11580,qemu-system-x86_64.exe,guest,186
14:59:23,11580,qemu-system-x86_64.exe,guest,186
14:59:30,11580,qemu-system-x86_64.exe,guest,186
14:59:36,11580,qemu-system-x86_64.exe,guest,186
14:59:42,11580,qemu-system-x86_64.exe,guest,186
14:59:54,14104,codex-vm.exe,guest,490
